title,release_date,revenue,budget,return,crew
Eddie Izzard: Force Majeure Live,2013-11-18,0.0,0.0,0.0,
The Cobbler,2014-09-11,0.0,0.0,0.0,Tom McCarthy
Bill Bailey: Qualmpeddler,2013-11-19,0.0,0.0,0.0,
Micky Flanagan: Live - Back In The Game Tour,2013-11-18,0.0,0.0,0.0,
Saving Santa,2013-11-05,0.0,7500000.0,0.0,Aaron Seelman
Saving Santa,2013-11-05,0.0,7500000.0,0.0,Leon Joosen
Catch a Christmas Star,2013-11-17,0.0,0.0,0.0,John Bradshaw
The Isle of Lost Ships,1987-04-19,0.0,0.0,0.0,Yevgeni Ginzburg
The Isle of Lost Ships,1987-04-19,0.0,0.0,0.0,Rauf Mamedov
Fear Lives Here,2013-05-16,0.0,0.0,0.0,Michael Gordon
Morsian yllättää,1941-04-27,0.0,0.0,0.0,Valentin Vaala
High Barbaree,1947-05-01,0.0,0.0,0.0,Jack Conway
James Dean Remembered,1974-01-01,0.0,0.0,0.0,Jack Haley Jr.
Grantham and Rose,2014-03-23,0.0,0.0,0.0,Kristin Hanggi
Bill Cosby: Far From Finished,2013-11-23,0.0,0.0,0.0,Robert Townsend
Aningaaq,2013-10-19,0.0,0.0,0.0,Jonás Cuarón
The Robber Symphony,1937-07-01,0.0,0.0,0.0,Friedrich Fehér
Lunch Box,2004-11-20,0.0,35000.0,0.0,Shinji Imaoka
Een Monument voor een Gorilla,1987-01-01,0.0,0.0,0.0,Bert Haanstra
Dead Before Dawn,1993-01-09,0.0,0.0,0.0,Charles Correll
Best Night Ever,2014-01-31,0.0,0.0,0.0,Jason Friedberg
Best Night Ever,2014-01-31,0.0,0.0,0.0,Aaron Seltzer
Six by Sondheim,2013-12-09,0.0,0.0,0.0,Todd Haynes
Six by Sondheim,2013-12-09,0.0,0.0,0.0,James Lapine
Six by Sondheim,2013-12-09,0.0,0.0,0.0,Autumn de Wilde
Triangle: Remembering the Fire,2011-03-21,0.0,0.0,0.0,Daphne Pinkerson
Return to Homs,2013-11-20,0.0,0.0,0.0,Talal Derki
Enemies Closer,2013-12-04,0.0,5000000.0,0.0,Peter Hyams
How to Follow Strangers,2013-10-28,0.0,0.0,0.0,Chioke Nassor
Earth to Echo,2014-06-14,45300000.0,13000000.0,3.4846153846153847,Dave Green
Self/less,2015-07-10,30523226.0,26000000.0,1.1739702307692308,Tarsem Singh
The Big Hangover,1950-05-26,0.0,0.0,0.0,Norman Krasna
Tangerines,2013-10-16,0.0,0.0,0.0,Zaza Urushadze
The Purge: Anarchy,2014-07-17,108782847.0,9000000.0,12.086983,James DeMonaco
The Bad Child,2013-11-20,0.0,0.0,0.0,Pupi Avati
Spy,2015-05-06,235666219.0,65000000.0,3.6256341384615385,Paul Feig
Aloha Summer,1988-02-26,0.0,0.0,0.0,Tommy Lee Wallace
A Very Merry Mix-Up,2013-11-10,0.0,0.0,0.0,Jonathan Wright
24 Days,2014-04-30,0.0,0.0,0.0,Alexandre Arcady
The Mayor of Casterbridge,2003-12-28,0.0,0.0,0.0,David Thacker
No Man's Land,2013-12-03,0.0,0.0,0.0,Ning Hao
All Inclusive 2,2013-10-03,0.0,0.0,0.0,Eduard Radzyukevich
The Art of Happiness,2013-11-21,0.0,0.0,0.0,Alessandro Rak
Il terzo tempo,2013-11-21,0.0,0.0,0.0,Enrico Maria Artale
Along the Coast,1958-01-01,0.0,0.0,0.0,Agnès Varda
Blind Faith,1998-11-23,0.0,0.0,0.0,Ernest R. Dickerson
Hiawatha,1952-12-28,0.0,0.0,0.0,Kurt Neumann
Louis Theroux: America's Most Dangerous Pets,2011-10-29,0.0,0.0,0.0,Jamie Pickup
A Lesson in Romance,2014-02-19,0.0,0.0,0.0,Ron Oliver
Love Steaks,2013-06-29,0.0,0.0,0.0,Jakob Lass
Escape to Witch Mountain,1995-04-29,0.0,0.0,0.0,Peter Rader
Hairbrained,2013-05-31,0.0,0.0,0.0,Billy Kent
Forbidden Island,1959-03-01,0.0,0.0,0.0,Charles B. Griffith
Run Boy Run,2013-11-12,0.0,0.0,0.0,Pepe Danquart
1000 Journals,2007-11-01,0.0,0.0,0.0,Andrea Kreuzhage
Schooled: The Price of College Sports,2013-10-16,0.0,0.0,0.0,Jonathan Paley
Schooled: The Price of College Sports,2013-10-16,0.0,0.0,0.0,Trevor Martin
Schooled: The Price of College Sports,2013-10-16,0.0,0.0,0.0,Ross Finkel
Window Wonderland,2013-11-23,0.0,0.0,0.0,Michael Scott
Giovanni's Island,2014-02-22,0.0,0.0,0.0,Mizuho Nishikubo
Do We Really Need the Moon?,2011-02-01,0.0,0.0,0.0,
Workers Leaving the Factory,1995-01-01,0.0,0.0,0.0,Harun Farocki
The Wedding Chest,2005-12-01,0.0,0.0,0.0,Nurbek Egen
"Girl, Positive",2007-06-25,0.0,0.0,0.0,Peter Werner
The Perfect Wife,2001-05-21,0.0,0.0,0.0,Don E. FauntLeRoy
Close to My Heart,1951-10-01,0.0,0.0,0.0,William Keighley
Hunter × Hunter: The Last Mission,2013-12-27,0.0,0.0,0.0,Keiichirou Kawaguchi
Beni Unutma,2011-11-11,0.0,0.0,0.0,Özer Kiziltan
The Golden Key,1939-12-20,0.0,0.0,0.0,Aleksandr Ptushko
Ito: Diary of an Urban Priest,2010-11-12,0.0,560000.0,0.0,Pirjo Honkasalo
The Single Moms Club,2014-03-14,16337881.0,0.0,0.0,Tyler Perry
St. Vincent,2014-10-09,54837234.0,13000000.0,4.218248769230769,Theodore Melfi
Get on Up,2014-08-01,31911598.0,0.0,0.0,Tate Taylor
Search Party,2014-10-30,0.0,20000000.0,0.0,Scot Armstrong
The Best of Me,2014-10-16,35926213.0,26000000.0,1.381777423076923,Michael Hoffman
Unfinished Business,2015-03-05,14431253.0,35000000.0,0.4123215142857143,Ken Scott
Hanna's Journey,2014-01-23,0.0,0.0,0.0,Julia von Heinz
Dead End Road,2004-11-26,0.0,100000.0,0.0,Jeff Burton
A Madea Christmas,2011-11-22,0.0,0.0,0.0,Tyler Perry
This Is Where I Leave You,2014-09-10,41296320.0,19800000.0,2.085672727272727,Shawn Levy
Sam Peckinpah's West: Legacy of a Hollywood Renegade,2004-07-25,0.0,0.0,0.0,Tom Thurman
The Wankers,2011-07-06,0.0,0.0,0.0,Frédérique Barraja
Figli di Annibale,1998-11-27,0.0,0.0,0.0,Davide Ferrario
"Water, Wind, Dust",1989-11-27,0.0,0.0,0.0,Amir Naderi
Path of Destruction,2005-09-24,0.0,0.0,0.0,Stephen Furst
The Patrol,2013-10-04,0.0,1000000.0,0.0,Tom Petch
11 A.M.,2013-11-28,0.0,0.0,0.0,Kim Hyun-suk
The Mafia Kills Only in Summer,2013-11-28,0.0,0.0,0.0,Pif
Twisted,2013-11-28,0.0,140000.0,0.0,Brian Holden
The Life Coach,2005-11-29,0.0,0.0,0.0,Josh Stolberg
Dirt,2001-04-21,0.0,0.0,0.0,Michael Covert
Dirt,2001-04-21,0.0,0.0,0.0,Trace Fraim
Sriracha,2013-11-29,0.0,20000.0,0.0,Griffin Hammond
Blablablá,1968-01-02,0.0,0.0,0.0,Andrea Tonacci
Ghost in the Shell Arise - Border 3: Ghost Tears,2014-06-28,0.0,0.0,0.0,Kazuchika Kise
Nobody's Perfect,2008-01-01,0.0,0.0,0.0,Niko von Glasow
Robot Overlords,2015-01-29,0.0,21000000.0,0.0,Jon Wright
Ngati,1987-07-01,0.0,0.0,0.0,
Stromberg - Der Film,2014-02-20,0.0,0.0,0.0,Arne Feldhusen
Tokyo Tribe,2014-08-30,0.0,0.0,0.0,Sion Sono
Best in Bed,2014-01-15,0.0,0.0,0.0,Delphine de Vigan
Born Reckless,1937-07-09,0.0,0.0,0.0,Gustav Machatý
Born Reckless,1937-07-09,0.0,0.0,0.0,Malcolm St. Clair
The Sicilian Connection,1972-12-21,0.0,0.0,0.0,Ferdinando Baldi
Black Wind,1964-01-02,0.0,0.0,0.0,Servando González
The Class of '92,2013-12-01,0.0,0.0,0.0,Benjamin Turner
The Class of '92,2013-12-01,0.0,0.0,0.0,Gabe Turner
How Videogames Changed the World,2013-11-30,0.0,0.0,0.0,Al Campbell
How Videogames Changed the World,2013-11-30,0.0,0.0,0.0,Marcus Daborn
How Videogames Changed the World,2013-11-30,0.0,0.0,0.0,Graham Proud
Rhinoceros,1964-01-01,0.0,0.0,0.0,Jan Lenica
My way to Olympia,2013-10-17,0.0,0.0,0.0,Niko von Glasow
Island of Lemurs: Madagascar,2014-04-03,0.0,0.0,0.0,David Douglas
Coming Home for Christmas,2013-10-29,0.0,0.0,0.0,Vanessa Parise
Shame the Devil,2013-12-02,0.0,3000000.0,0.0,Paul Tanter
Live at the Foxes Den,2013-12-06,0.0,0.0,0.0,Michael Kristoff
Cymbeline,2014-09-03,0.0,0.0,0.0,Michael Almereyda
The Miracle,2009-10-09,50656.0,0.0,0.0,Aleksandr Proshkin
Christmas in Conway,2013-12-01,0.0,0.0,0.0,John Kent Harrison
Lucy,2014-07-14,126546825.0,40000000.0,3.163670625,Luc Besson
Free Ride,2013-10-10,0.0,0.0,0.0,Shana Betz
Let It Snow,2013-11-30,0.0,0.0,0.0,Harvey Frost
Non-Stop,2013-11-29,0.0,0.0,0.0,Richard Gabai
Reasonable Doubt,2014-01-17,0.0,8000000.0,0.0,Peter Howitt
The Red Detachment of Women,1970-12-03,0.0,0.0,0.0,Pan Wenzhan
The Red Detachment of Women,1970-12-03,0.0,0.0,0.0,Fu Jie
"The Missing Piece: Mona Lisa, Her Thief, the True Story",2012-10-12,0.0,0.0,0.0,Joe Medeiros
Santo vs. the Zombies,1961-01-02,0.0,0.0,0.0,Benito Alazraki
Tintin and the Lake of Sharks,1972-12-13,0.0,0.0,0.0,Raymond Leblanc
Lover's Knot,1996-07-12,0.0,0.0,0.0,Peter Shaner
Divorce Corp.,2014-01-10,0.0,0.0,0.0,Joe Sorge
Brightest Star,2014-01-31,0.0,0.0,0.0,Maggie Kiley
My Beautiful Country,2013-12-11,0.0,0.0,0.0,Michaela Kezele
Inside The X-Files,1998-02-01,0.0,0.0,0.0,Glen Kasper
Beloved Enemy,1979-05-22,0.0,0.0,0.0,Rajkumar Kohli
The Life of Riley,1949-04-16,0.0,0.0,0.0,Irving Brecher
A Most Violent Year,2014-12-30,12007070.0,20000000.0,0.6003535,J.C. Chandor
The Boy Next Door,2015-01-23,52425855.0,4000000.0,13.10646375,Rob Cohen
The Prince,2014-08-22,266586800.0,18000000.0,14.810377777777775,Brian A Miller
Regression,2015-10-01,17671101.0,0.0,0.0,Alejandro Amenábar
Incarnate,2016-12-01,6341855.0,5000000.0,1.268371,Brad Peyton
Alice Through the Looking Glass,2016-05-25,299370084.0,170000000.0,1.7610004941176471,James Bobin
The Girl on the Train,2014-07-03,0.0,0.0,0.0,Larry Brand
Tropico,2013-12-05,0.0,0.0,0.0,Anthony Mandler
The Importance of Being Earnest,1986-01-01,0.0,0.0,0.0,Stuart Burge
The Forsyte Saga,1967-01-01,0.0,0.0,0.0,
The Lady of Scandal,1930-05-24,0.0,0.0,0.0,Sidney Franklin
Medusa,1998-11-15,0.0,0.0,0.0,George Lazopoulos
Days and Nights,2014-09-26,0.0,0.0,0.0,Christian Camargo
Village People,2013-04-15,0.0,1059300.0,0.0,Marja Pyykkö
Take a Giant Step,1959-12-01,0.0,0.0,0.0,Philip Leacock
Tricked: The Documentary,2013-12-13,0.0,0.0,0.0,Jane Wells
Tricked: The Documentary,2013-12-13,0.0,0.0,0.0,John-Keith Wasson
Run All Night,2015-03-11,71561644.0,50000000.0,1.43123288,Jaume Collet-Serra
Ten Zan - Ultimate Mission,1988-01-01,0.0,0.0,0.0,Ferdinando Baldi
Death of a Salesman,1966-05-07,0.0,0.0,0.0,Alex Segal
If You Build It,2014-01-10,0.0,0.0,0.0,Patrick Creadon
Wild Heritage,1958-08-01,0.0,0.0,0.0,Charles F. Haas
The Nun,2007-09-29,0.0,0.0,0.0,Maud Nycander
Louis Theroux: Law and Disorder in Lagos,2010-10-10,0.0,0.0,0.0,Jason Massot
Louis Theroux: Law and Disorder in Philadelphia,2008-10-29,0.0,0.0,0.0,Emma Cooper
Louis Theroux: Law and Disorder in Johannesburg,2008-12-07,0.0,0.0,0.0,Paddy Wivell
The Nightingale,2014-02-26,0.0,0.0,0.0,Philippe Muyl
Beyond Beauty: Taiwan from Above,2013-11-01,0.0,3400000.0,0.0,Chi Po-Lin
Hell and Mr Fudge,2012-07-07,0.0,800000.0,0.0,Jeff Wood
Alone For Christmas,2013-10-04,0.0,0.0,0.0,Joseph J. Lawson
The Walking Hills,1949-03-05,0.0,0.0,0.0,John Sturges
Skateboard,1978-03-05,0.0,0.0,0.0,
The Outsider,2014-03-11,0.0,4000000.0,0.0,Brian A Miller
Beyond the Lights,2014-09-10,14618727.0,7000000.0,2.0883895714285714,Gina Prince-Bythewood
A Covenant with Death,1967-02-15,0.0,0.0,0.0,Lamont Johnson
Fearless Fagan,1952-08-15,0.0,0.0,0.0,Stanley Donen
Dead Snow 2: Red vs. Dead,2014-02-12,37473.0,0.0,0.0,Tommy Wirkola
Cooties,2014-10-10,581011.0,0.0,0.0,Cary Murnion
Cooties,2014-10-10,581011.0,0.0,0.0,Jonathan Milott
The Guest,2014-09-17,2367161.0,5000000.0,0.4734322,Adam Wingard
Spring,2014-03-20,49970.0,0.0,0.0,Aaron Moorhead
Spring,2014-03-20,49970.0,0.0,0.0,Justin Benson
As the Gods Will,2014-11-15,0.0,0.0,0.0,Takashi Miike
Lupin the 3rd,2014-08-30,0.0,10500000.0,0.0,Ryûhei Kitamura
Ankhon Dekhi,2013-12-05,0.0,0.0,0.0,Rajat Kapoor
Red Family,2013-11-06,0.0,0.0,0.0,Lee Ju-hyoung
Hellions,2015-09-25,0.0,0.0,0.0,Bruce McDonald
Manshin: Ten Thousand Spirits,2014-03-06,0.0,0.0,0.0,Park Chan-kyong
Implanted,2013-12-06,0.0,0.0,0.0,Thomas Verrette
Threshold,1981-09-19,0.0,0.0,0.0,Richard Pearce
Independents,2007-07-21,0.0,0.0,0.0,Chris Brandt
Carmina and Amen,2014-04-30,0.0,0.0,0.0,Paco León
One Husband Too Many,2010-10-04,0.0,0.0,0.0,Louis Choquette
A Star for Christmas,2012-12-02,0.0,0.0,0.0,Michael Feifer
The Inbetweeners 2,2014-08-06,0.0,0.0,0.0,Damon Beesley
The Inbetweeners 2,2014-08-06,0.0,0.0,0.0,Iain Morris
Scorned,2013-11-14,0.0,1700000.0,0.0,Mark Jones
Barefoot,2014-02-02,15071.0,6000000.0,0.0025118333333333,Andrew Fleming
Beautiful Noise,2014-05-17,0.0,0.0,0.0,Eric Green
Accused,2014-03-27,0.0,0.0,0.0,Paula van der Oest
The Bag Man,2014-02-28,56574.0,0.0,0.0,David Grovic
Hits,2014-01-21,0.0,1000000.0,0.0,David Cross
The Trip to Italy,2014-04-24,0.0,0.0,0.0,Michael Winterbottom
The One I Love,2014-08-08,0.0,0.0,0.0,Charlie McDowell
Under the Electric Sky,2014-05-29,0.0,0.0,0.0,Dan Cutforth
Under the Electric Sky,2014-05-29,0.0,0.0,0.0,Jane Lipsitz
The Signal,2014-03-15,600896.0,4000000.0,0.150224,William Eubank
How Sweet It Is!,1968-08-21,0.0,0.0,0.0,Jerry Paris
Russian Roulette,1975-08-20,0.0,1250000.0,0.0,Lou Lombardo
The Missing Corpse,1945-06-01,0.0,0.0,0.0,Albert Herman
Ann Carver's Profession,1933-06-09,0.0,0.0,0.0,Edward Buzzell
What Matters Most,2001-09-06,0.0,0.0,0.0,Jane Cusumano
The Babadook,2014-05-22,6676471.0,2000000.0,3.3382355,Jennifer Kent
Lost Youth,1948-04-02,0.0,0.0,0.0,Pietro Germi
La sedia della felicità,2013-11-24,0.0,0.0,0.0,Carlo Mazzacurati
Hollow City,2006-01-18,0.0,0.0,0.0,Maria João Ganga
Rage,2014-05-09,0.0,21000000.0,0.0,Paco Cabezas
Escape by Night,1937-09-01,0.0,0.0,0.0,Hamilton MacFadden
I Passed for White,1960-03-18,0.0,0.0,0.0,Fred M. Wilcox
Reality Terror Night,2013-09-10,0.0,0.0,0.0,
That Hagen Girl,1947-11-01,0.0,0.0,0.0,Peter Godfrey
An Annapolis Story,1955-04-10,0.0,0.0,0.0,Don Siegel
The Thirteenth Tale,2013-12-30,0.0,0.0,0.0,James Kent
Horror Story,2013-09-13,0.0,0.0,0.0,Ayush Raina
The Attorney,2013-12-18,0.0,0.0,0.0,Yang Woo-Seok
The Suspect,2013-12-24,0.0,0.0,0.0,Won Shin-Yeon
Way Back Home,2013-12-11,0.0,0.0,0.0,Pang Eun-jin
The Activist,2014-03-07,0.0,0.0,0.0,Cyril Morin
The Surrogate,2013-01-01,0.0,0.0,0.0,Doug Campbell
Boy of the Streets,1937-12-08,0.0,0.0,0.0,William Nigh
Ouija,2014-10-24,103590271.0,5000000.0,20.7180542,Stiles White
Bayonetta: Bloody Fate,2013-11-23,0.0,0.0,0.0,Fuminori Kizaki
Act Like You Love Me,2013-08-06,0.0,0.0,0.0,
Holidaze,2013-11-28,0.0,0.0,0.0,Jerry Ciccoritti
"Guten Tag, Ramón",2013-10-18,0.0,4000000.0,0.0,Jorge Ramírez Suárez
Nightcrawler,2014-10-23,38697217.0,8500000.0,4.552613764705883,Dan Gilroy
Nob Hill,1945-06-13,0.0,0.0,0.0,Henry Hathaway
"Go West, Young Lady",1941-11-27,0.0,0.0,0.0,Frank R. Strayer
The Iron Sheriff,1957-04-01,0.0,0.0,0.0,Sidney Salkow
So This Is Love,1953-07-15,0.0,0.0,0.0,Gordon Douglas
Batman: Assault on Arkham,2014-08-12,4571025.0,0.0,0.0,Ethan Spaulding
Batman: Assault on Arkham,2014-08-12,4571025.0,0.0,0.0,Jay Oliva
Not My Day,2014-01-16,0.0,0.0,0.0,Peter Thorwarth
"Another Day, Another Time: Celebrating the Music of ""Inside Llewyn Davis""",2013-12-13,0.0,0.0,0.0,Christopher Wilcha
Zaza,1938-12-29,0.0,0.0,0.0,George Cukor
Irena do domu!,1955-11-26,0.0,0.0,0.0,Jan Fethke
When Marnie Was There,2014-07-19,561085.0,0.0,0.0,Hiromasa Yonebayashi
For Love or Money,1963-08-07,0.0,0.0,0.0,Michael Gordon
The Perfect Boyfriend,2013-07-04,0.0,0.0,0.0,Robert Malenfant
The Glass House,1972-02-04,0.0,0.0,0.0,Tom Gries
The Battle of Gettysburg,1955-01-01,0.0,0.0,0.0,Dore Schary
Questi fantasmi,1962-01-29,0.0,0.0,0.0,
West,2013-10-25,0.0,0.0,0.0,Christian Schwochow
Low Fidelity,2011-01-01,0.0,0.0,0.0,Devon Gummersall
The Perfect Wedding,2012-04-22,0.0,0.0,0.0,Scott Gabriel
What on Earth!,1966-01-01,0.0,0.0,0.0,Kaj Pindal
What on Earth!,1966-01-01,0.0,0.0,0.0,Les Drew
Where Hope Grows,2014-04-06,1156000.0,0.0,0.0,Chris Dowling
Acéphale,1969-01-01,0.0,0.0,0.0,Patrick Deval
Un fantastico via vai,2013-12-12,0.0,0.0,0.0,Leonardo Pieraccioni
The Exonerated,2006-03-06,0.0,0.0,0.0,Bob Balaban
Mary of Nazareth,1995-03-29,0.0,0.0,0.0,Jean Delannoy
Faults,2014-03-06,0.0,0.0,0.0,Riley Stearns
Freezer,2014-01-17,0.0,0.0,0.0,Mikael Salomon
Mother Carey's Chickens,1938-07-29,0.0,0.0,0.0,Rowland V. Lee
Lizzie Borden Took An Ax,2014-01-25,0.0,0.0,0.0,Nick Gomez
A Holiday Heist,2011-11-27,0.0,0.0,0.0,Christie Will
"Didi, the Goofy Cupid",2003-04-27,0.0,0.0,0.0,Alexandre Boury
"Didi, the Goofy Cupid",2003-04-27,0.0,0.0,0.0,Paulo Aragão
Step Up All In,2014-07-16,86165646.0,45000000.0,1.914792133333333,Trish Sie
"Men, Women & Children",2014-10-17,461162.0,0.0,0.0,Jason Reitman
Poltergeist,2015-05-20,95437994.0,35000000.0,2.726799828571429,Gil Kenan
No Stranger Than Love,2015-04-30,0.0,0.0,0.0,Nick Wernham
As You See,1986-01-01,0.0,0.0,0.0,Harun Farocki
Alone Yet Not Alone,2013-09-01,0.0,7000000.0,0.0,Ray Bengston
Alone Yet Not Alone,2013-09-01,0.0,7000000.0,0.0,George D. Escobar
Blast,1997-03-13,0.0,700000.0,0.0,Albert Pyun
The Third Sex,1957-08-29,0.0,0.0,0.0,Veit Harlan
Adios Carmen,2013-12-08,0.0,0.0,0.0,Mohamed Amin Benamraoui
Fish & Cat,2013-09-06,0.0,0.0,0.0,Shahram Mokri
Personal Tailor,2013-12-20,0.0,0.0,0.0,Feng Xiaogang
Pin Boy,2004-03-31,0.0,0.0,0.0,Ana Poliak
Rob the Mob,2014-03-21,206909.0,0.0,0.0,Raymond De Felitta
Hot Tub Time Machine 2,2015-02-20,12314651.0,14000000.0,0.8796179285714286,Steve Pink
The Lazarus Effect,2015-01-29,64110728.0,3300000.0,19.42749333333333,David Gelb
Persuasion,1971-01-01,0.0,0.0,0.0,Howard Baker
Sense and Sensibility,1971-01-01,0.0,0.0,0.0,David Giles
Bo Burnham: what.,2013-12-18,0.0,0.0,0.0,Bo Burnham
Bo Burnham: what.,2013-12-18,0.0,0.0,0.0,Christopher Storer
10 Minutes,2014-04-24,0.0,0.0,0.0,Lee Yong-Seung
Drishyam,2013-12-19,12000000.0,750000.0,16.0,Jeethu Joseph
Boys,2014-01-08,0.0,0.0,0.0,Mischa Kamp
Human Capital,2014-01-09,5809330.0,6000000.0,0.9682216666666666,Paolo Virzì
Firestorm,2013-12-12,0.0,0.0,0.0,Alan Yuen
The Straits of Love and Hate,1937-06-17,0.0,0.0,0.0,Kenji Mizoguchi
Emily & Tim,2015-08-29,0.0,0.0,0.0,Eric Weber
Emily & Tim,2015-08-29,0.0,0.0,0.0,Sean Devaney
The Bottom of the Sea,2003-08-27,0.0,0.0,0.0,Damián Szifrón
Big Fella,1937-07-17,0.0,0.0,0.0,J. Elder Wills
Emma,1972-01-01,0.0,0.0,0.0,John Glenister
"Yes, My Darling Daughter",1939-02-25,0.0,0.0,0.0,William Keighley
Little Accidents,2015-01-16,0.0,0.0,0.0,Sara Colangelo
Laggies,2014-09-25,1066981.0,0.0,0.0,Lynn Shelton
I Origins,2014-07-18,336472.0,0.0,0.0,Mike Cahill
Love Is Strange,2014-02-07,2262223.0,0.0,0.0,Ira Sachs
Into the Grizzly Maze,2015-02-27,0.0,10000000.0,0.0,David Hackl
Homeless in America,2004-08-18,0.0,0.0,0.0,Tommy Wiseau
Homeless in America,2004-08-18,0.0,0.0,0.0,Kaya Redford
Rudderless,2014-10-17,0.0,5000000.0,0.0,William H. Macy
The Bear,1984-01-01,0.0,0.0,0.0,Richard C. Sarafian
Another Face,1935-12-20,0.0,0.0,0.0,Christy Cabanne
Flamenco at 5:15,1983-01-01,0.0,0.0,0.0,Cynthia Scott
The Voices,2014-01-19,0.0,0.0,0.0,Marjane Satrapi
Camp X-Ray,2014-10-17,59744.0,1000000.0,0.059744,Peter Sattler
Cold in July,2014-05-23,427418.0,0.0,0.0,Jim Mickle
God's Pocket,2014-05-09,169976.0,0.0,0.0,John Slattery
Happy Christmas,2014-06-26,0.0,0.0,0.0,Joe Swanberg
Hellion,2014-06-13,0.0,0.0,0.0,Kat Candler
Infinitely Polar Bear,2014-01-18,1430655.0,6700000.0,0.2135305970149253,Maya Forbes
Jamie Marks Is Dead,2014-08-29,0.0,0.0,0.0,Carter Smith
"Kumiko, the Treasure Hunter",2015-02-20,0.0,0.0,0.0,David Zellner
Life After Beth,2014-08-15,88273.0,2400000.0,0.0367804166666666,Jeff Baena
Кентервильское привидение,1970-12-19,0.0,0.0,0.0,
Low Down,2014-01-19,0.0,0.0,0.0,Jeff Preiss
The Den,2013-12-12,0.0,0.0,0.0,Zachary Donohue
Scarlet Angel,1952-06-20,0.0,0.0,0.0,Sidney Salkow
The Hungover Games,2014-02-01,0.0,0.0,0.0,Josh Stolberg
Radio Bikini,1988-06-10,0.0,0.0,0.0,Robert Stone
The Captive,2014-06-10,1075178.0,0.0,0.0,Atom Egoyan
The Skeleton Twins,2014-01-18,5284309.0,0.0,0.0,Craig Johnson
The Sleepwalker,2014-01-20,0.0,0.0,0.0,Mona Lerche
Song One,2014-01-20,32251.0,6000000.0,0.0053751666666666,Kate Barker-Froyland
Whiplash,2014-10-10,13092000.0,3300000.0,3.9672727272727273,Damien Chazelle
52 Tuesdays,2014-05-01,0.0,0.0,0.0,Sophie Hyde
The Ballad of Johnny Guitar,1996-05-01,0.0,0.0,0.0,João César Monteiro
Lettera Amorosa,1995-01-01,0.0,0.0,0.0,João César Monteiro
Into Pitch Black,2000-01-30,0.0,0.0,0.0,M. David Melvin
Poseidon Rex,2014-04-18,0.0,0.0,0.0,Mark L. Lester
Basara: Princess Goh,1992-04-11,0.0,0.0,0.0,Hiroshi Teshigahara
Fall of Ming,2013-10-24,0.0,0.0,0.0,Wang Jing
Lorenzo,2004-03-06,0.0,0.0,0.0,Mike Gabriel
A Note of Triumph: The Golden Age of Norman Corwin,2005-08-19,0.0,0.0,0.0,Eric Simonson
Binta and the Great Idea,2004-10-25,0.0,0.0,0.0,Javier Fesser
The Saviour,2005-06-18,0.0,0.0,0.0,Peter Templeman
Freeheld,2007-01-18,0.0,0.0,0.0,Cynthia Wade
The House Under the Rocks,1959-01-15,0.0,0.0,0.0,Károly Makk
Family Life,1971-09-24,0.0,0.0,0.0,Krzysztof Zanussi
Kids for Cash,2014-02-07,0.0,0.0,0.0,Robert May
Suffragette,2015-10-16,16002420.0,14000000.0,1.14303,Sarah Gavron
Three Night Stand,2013-12-06,0.0,0.0,0.0,Pat Kiely
Pokémon Origins,2013-10-02,0.0,0.0,0.0,
Black Coffee,2014-01-10,0.0,0.0,0.0,Mark Harris
"I Love, You Love",1989-02-15,0.0,0.0,0.0,Dušan Hanák
James Gandolfini: Tribute To A Friend,2013-12-22,0.0,0.0,0.0,
Six Days in Roswell,1998-01-02,0.0,0.0,0.0,Timothy Johnson
The Man from Down Under,1943-08-04,0.0,0.0,0.0,Robert Z. Leonard
Egomania: Island Without Hope,1986-10-24,0.0,0.0,0.0,Christoph Schlingensief
Summer of Fear,1996-04-03,0.0,0.0,0.0,Mike Robe
Fry and Laurie Reunited,2010-11-24,0.0,0.0,0.0,Mike Reilly
Cloud 9,2014-01-17,0.0,0.0,0.0,Paul Hoen
Convict,2014-01-23,0.0,0.0,0.0,David Field
Convict,2014-01-23,0.0,0.0,0.0,George Basha
Rabbit and Deer,2013-12-25,0.0,0.0,0.0,Peter Vacz
Voodoo Possession,2014-01-14,0.0,0.0,0.0,Walter Boholst
Steal My Heart,2013-12-18,0.0,0.0,0.0,Lee Hyeon-jong
Black Wax,1983-01-12,0.0,0.0,0.0,Robert Mugge
Abattoir,2016-12-08,0.0,0.0,0.0,Darren Lynn Bousman
Postman Pat: The Movie,2014-05-23,0.0,0.0,0.0,Mike Disa
The Search,2014-11-26,0.0,25000000.0,0.0,Michel Hazanavicius
The Wicked Uncle,2011-10-26,0.0,0.0,0.0,Urs Odermatt
Pawn Sacrifice,2015-09-16,5578519.0,19000000.0,0.2936062631578947,Edward Zwick
Mr. Turner,2014-10-31,5405500.0,0.0,0.0,Mike Leigh
Midnight Special,2016-02-18,6212282.0,18000000.0,0.3451267777777778,Jeff Nichols
True Story,2015-04-17,4719695.0,0.0,0.0,Rupert Goold
Gangsta Granny,2013-12-26,0.0,0.0,0.0,Matt Lipsey
Yves Saint Laurent,2014-01-08,21026290.0,12000000.0,1.7521908333333334,Jalil Lespert
Christmas Belle,2013-12-08,0.0,0.0,0.0,Alex Wright
The King's Daughter,2017-12-30,0.0,0.0,0.0,Sean McNamara
